date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:24:29	16448/16448	---M--	200	added ('OK')	application/font-woff	etag:%224040-558d549b37858%22	http://localhost/mynewsite/wp-content/plugins/rich-reviews/fonts/glyphicons-halflings-regular.woff	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/rich-reviews/fonts/glyphicons-halflings-regular.woff	(from http://localhost/mynewsite/wp-content/plugins/rich-reviews/css/rich-reviews.css?ver=4.8.2)
22:24:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:54:29%20GMT	http://localhost/mynewsite/?p=197	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index85b3.html	(from http://localhost/mynewsite/test-submit/)
22:24:30	2328/2328	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:54:29%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Ftest-submit%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed46dc	(from http://localhost/mynewsite/test-submit/)
22:24:31	29512/29512	---M--	200	added ('OK')	application/x-font-ttf	etag:%227348-558d549b37470%22	http://localhost/mynewsite/wp-content/plugins/rich-reviews/fonts/glyphicons-halflings-regular.ttf	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/rich-reviews/fonts/glyphicons-halflings-regular.ttf	(from http://localhost/mynewsite/wp-content/plugins/rich-reviews/css/rich-reviews.css?ver=4.8.2)
22:24:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:54:30%20GMT	http://localhost/mynewsite/?p=230	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index9fa1.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:31	2250/2250	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:54:30%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Frecent-reviews%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed77bc.json	(from http://localhost/mynewsite/recent-reviews/)
22:24:32	2343/2343	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:54:31%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Frecent-reviews%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed8a85	(from http://localhost/mynewsite/recent-reviews/)
22:24:35	20242/20242	---M--	200	added ('OK')	image/jpeg	etag:%224f12-5592349bc6fa0%22	http://localhost/mynewsite/wp-content/uploads/2017/09/lenovo-a6000-2.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/lenovo-a6000-2.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:38	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-558be1f7e580a%22	http://localhost/mynewsite/wp-content/themes/areview/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/themes/areview/fonts/fontawesome-webfont3e6e.ttf	(from http://localhost/mynewsite/wp-content/themes/areview/fonts/font-awesome.min.css?ver=4.8.2)
22:24:38	40911/40911	---M--	200	added ('OK')	image/jpeg	etag:%229fcf-558ea05f0aa5d%22	http://localhost/mynewsite/wp-content/uploads/2017/09/lenovo_a7000_home_screen.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/lenovo_a7000_home_screen.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:40	27719/27719	---M--	200	added ('OK')	image/jpeg	etag:%226c47-55960426c0e8e%22	http://localhost/mynewsite/wp-content/uploads/2017/09/315201740806PM_635_moto_g5_plus.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/315201740806PM_635_moto_g5_plus.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:41	31029/31029	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:38%20GMT	http://localhost/mynewsite/lenovo-a7000/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/lenovo-a7000/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:41	50189/50189	---M--	200	added ('OK')	image/jpeg	etag:%22c40d-559601bc6e9b2%22	http://localhost/mynewsite/wp-content/uploads/2017/09/moto_g5s_plus_story2_1501655960404.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/moto_g5s_plus_story2_1501655960404.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:42	30853/30853	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:40%20GMT	http://localhost/mynewsite/lenovoa6000/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/lenovoa6000/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:44	31679/31679	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:41%20GMT	http://localhost/mynewsite/moto_g5s/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/moto_g5s/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:45	31188/31188	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:43%20GMT	http://localhost/mynewsite/515-2/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/515-2/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:47	21658/21658	---M--	200	added ('OK')	image/jpeg	etag:%22549a-55adfeac31f39%22	http://localhost/mynewsite/wp-content/uploads/2017/10/0fd541280f97b56f91d324e6df34ca5da57e820f-1-e1507292646528.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/0fd541280f97b56f91d324e6df34ca5da57e820f-1-e1507292646528.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:48	31407/31407	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:45%20GMT	http://localhost/mynewsite/sony-xperia-z5/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/sony-xperia-z5/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:50	31494/31494	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:48%20GMT	http://localhost/mynewsite/coolpad-cool-play-6/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/coolpad-cool-play-6/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:50	28077/28077	---M--	200	added ('OK')	image/jpeg	etag:%226dad-55ae02bd26ad0%22	http://localhost/mynewsite/wp-content/uploads/2017/10/32563469bfb8b1c48b4f747dfc188d8c5e230452-1.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/32563469bfb8b1c48b4f747dfc188d8c5e230452-1.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:50	16521/16521	---M--	200	added ('OK')	image/jpeg	etag:%224089-5593807690099%22	http://localhost/mynewsite/wp-content/uploads/2017/09/414BGQy9UBL._SL500_AC_SS350_.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/414BGQy9UBL._SL500_AC_SS350_.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:52	9080/9080	---M--	200	added ('OK')	image/jpeg	etag:%222378-5591242e539b8%22	http://localhost/mynewsite/wp-content/uploads/2017/09/lg-tv.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/lg-tv.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:54	31323/31323	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:50%20GMT	http://localhost/mynewsite/samsung-galaxy-on-max/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/samsung-galaxy-on-max/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:54	5296/5296	---M--	200	added ('OK')	text/css	etag:%2214b0-5592466e9db52%22	http://localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/flexslider.css?ver=3.5.1	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/flexslider9d52.css	(from http://localhost/mynewsite/recent-reviews/)
22:24:55	30873/30873	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:52%20GMT	http://localhost/mynewsite/lenovog500/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/lenovog500/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:55	2356/2356	---M--	200	added ('OK')	text/css	etag:%22934-5592466e9b059%22	http://localhost/mynewsite/wp-content/plugins/ml-slider/assets/metaslider/public.css?ver=3.5.1	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/ml-slider/assets/metaslider/public9d52.css	(from http://localhost/mynewsite/recent-reviews/)
22:24:56	64907/64907	---M--	200	added ('OK')	image/jpeg	etag:%22fd8b-55adf74c16ec5%22	http://localhost/mynewsite/wp-content/uploads/2017/10/a91d0761917f4db4f065eb062ad12663f7a41197.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/a91d0761917f4db4f065eb062ad12663f7a41197.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:57	30774/30774	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:54%20GMT	http://localhost/mynewsite/hp-laptop/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/hp-laptop/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:58	30674/30674	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:54:55%20GMT	http://localhost/mynewsite/lg-smart-tv/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/lg-smart-tv/index.html	(from http://localhost/mynewsite/recent-reviews/)
22:24:59	5564/5564	---M--	200	added ('OK')	application/javascript	etag:%2215bc-5592466e96a08%22	http://localhost/mynewsite/wp-content/plugins/ml-slider/assets/easing/jQuery.easing.min.js?ver=3.5.1	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/ml-slider/assets/easing/jQuery.easing.min9d52.js	(from http://localhost/mynewsite/recent-reviews/)
22:24:59	32716/32716	---M--	200	added ('OK')	image/jpeg	etag:%227fcc-559381575cfbb%22	http://localhost/mynewsite/wp-content/uploads/2017/09/hplaptops.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/hplaptops.jpg	(from http://localhost/mynewsite/recent-reviews/)
22:24:59	9763/9763	---M--	200	added ('OK')	text/css	etag:%222623-55910b2f47340%22	http://localhost/mynewsite/wp-content/plugins/visual-form-builder/css/visual-form-builder.min.css?ver=20140412	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/visual-form-builder/css/visual-form-builder.min8cb7.css	(from http://localhost/mynewsite/lets-reviews/)
22:25:00	26939/26939	---M--	200	added ('OK')	text/css	etag:%22693b-55910b2f45400%22	http://localhost/mynewsite/wp-content/plugins/visual-form-builder/css/smoothness/jquery-ui-1.10.3.min.css?ver=20131203	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/visual-form-builder/css/smoothness/jquery-ui-1.10.3.min5102.css	(from http://localhost/mynewsite/lets-reviews/)
22:25:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:54:59%20GMT	http://localhost/mynewsite/?p=237	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index8a71.html	(from http://localhost/mynewsite/lets-reviews/)
22:25:00	2240/2240	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:54:59%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flets-reviews%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed53e3.json	(from http://localhost/mynewsite/lets-reviews/)
22:25:01	2333/2333	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:00%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flets-reviews%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed84bd	(from http://localhost/mynewsite/lets-reviews/)
22:25:01	912/912	---M--	200	added ('OK')	application/javascript	etag:%22390-55910b2fe143c%22	http://localhost/mynewsite/wp-content/plugins/visual-form-builder/js/vfb-validation.min.js?ver=20140412	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/visual-form-builder/js/vfb-validation.min8cb7.js	(from http://localhost/mynewsite/lets-reviews/)
22:25:01	920/920	---M--	200	added ('OK')	application/javascript	etag:%22398-55910b2fd702a%22	http://localhost/mynewsite/wp-content/plugins/visual-form-builder/js/jquery.metadata.js?ver=2.0	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/visual-form-builder/js/jquery.metadatad5f7.js	(from http://localhost/mynewsite/lets-reviews/)
22:25:02	47/47	---M--	200	added ('OK')	application/javascript	etag:%222f-558c13128180d%22	http://localhost/mynewsite/wp-content/plugins/popup-by-supsystic/modules/popup/js/frontend.dummy.popup.js?ver=1.9.7	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/popup-by-supsystic/modules/popup/js/frontend.dummy.popuped19.js	(from http://localhost/mynewsite/lets-reviews/)
22:25:02	1943/1943	---M--	200	added ('OK')	application/javascript	etag:%22797-55910b2fc2fd5%22	http://localhost/mynewsite/wp-content/plugins/visual-form-builder/js/i18n/validate/messages-en_US.js?ver=1.9.0	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/visual-form-builder/js/i18n/validate/messages-en_US8162.js	(from http://localhost/mynewsite/lets-reviews/)
22:25:04	21601/21601	---M--	200	added ('OK')	application/javascript	etag:%225461-55910b2fdca03%22	http://localhost/mynewsite/wp-content/plugins/visual-form-builder/js/jquery.validate.min.js?ver=1.9.0	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/visual-form-builder/js/jquery.validate.min8162.js	(from http://localhost/mynewsite/lets-reviews/)
22:25:04	26380/26380	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:02%20GMT	http://localhost/mynewsite/login/?action=lostpassword	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/indexc2b6.html	(from http://localhost/mynewsite/lets-reviews/)
22:25:05	53993/53993	---M--	200	added ('OK')	application/javascript	etag:%22d2e9-5592466e9eeda%22	http://localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/jquery.flexslider-min.js?ver=3.5.1	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/jquery.flexslider-min9d52.js	(from http://localhost/mynewsite/recent-reviews/)
22:25:05	2208/2208	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:04%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flogin%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed393a.json	(from http://localhost/mynewsite/login/)
22:25:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:05%20GMT	http://localhost/mynewsite/?p=250	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/indexc807.html	(from http://localhost/mynewsite/login/)
22:25:06	2301/2301	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:05%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flogin%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedb675	(from http://localhost/mynewsite/login/)
22:25:06	1399/1399	---M-Z	200	added ('OK')	application/javascript	etag:4.8.2	http://localhost/mynewsite/wp-admin/load-scripts.php?c=1&load%5B%5D=wp-embed&ver=4.8.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-admin/load-scriptsd45e.php	(from http://localhost/mynewsite/login/)
22:25:06	107242/107242	---MCZ	200	added ('OK')	application/javascript	etag:4.8.2	http://localhost/mynewsite/wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate&ver=4.8.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-admin/load-scripts61be.php	(from http://localhost/mynewsite/login/)
22:25:06	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202017%2016:55:06%20GMT	http://localhost/mynewsite/wp-admin/	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-admin/index.html	(from http://localhost/mynewsite/login/)
22:25:06	2243/2243	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:06%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flostpassword%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed2971.json	(from http://localhost/mynewsite/lostpassword/)
22:25:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:06%20GMT	http://localhost/mynewsite/?p=256	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index03bd.html	(from http://localhost/mynewsite/lostpassword/)
22:25:07	26513/26513	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:06%20GMT	http://localhost/mynewsite/lostpassword/?error=invalidkey	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/lostpassword/indexe3f7.html	(from http://localhost/mynewsite/resetpass/)
22:25:07	2336/2336	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:07%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flostpassword%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedc73c	(from http://localhost/mynewsite/lostpassword/)
22:25:07	6801/6801	---M--	200	added ('OK')	text/css	etag:%221a91-558e3c8f75f6f%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.7.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minba3a.css	(from http://localhost/mynewsite/register/)
22:25:09	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-558e3c8f4b7b5%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/css/animations.min.css?ver=1.7.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/css/animations.minba3a.css	(from http://localhost/mynewsite/register/)
22:25:11	4601/4601	---M--	200	added ('OK')	text/css	etag:%2211f9-558e6cacd0176%22	http://localhost/mynewsite/wp-content/uploads/elementor/css/global.css?ver=1505123151	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/elementor/css/globalfe34.css	(from http://localhost/mynewsite/register/)
22:25:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:11%20GMT	http://localhost/mynewsite/?p=254	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index6233.html	(from http://localhost/mynewsite/register/)
22:25:12	69419/69419	---M--	200	added ('OK')	text/css	etag:%2210f2b-558e3c8f4e696%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=1.7.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/css/frontend.minba3a.css	(from http://localhost/mynewsite/register/)
22:25:12	26816/26816	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:07%20GMT	http://localhost/mynewsite/login/?checkemail=confirm	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index48e8.html	(from http://localhost/mynewsite/lostpassword/)
22:25:12	2220/2220	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:10%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fregister%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedfd7d.json	(from http://localhost/mynewsite/register/)
22:25:13	2313/2313	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:12%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fregister%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed4322	(from http://localhost/mynewsite/register/)
22:25:13	7927/7927	---M-Z	200	added ('OK')	application/javascript	etag:4.8.2	http://localhost/mynewsite/wp-admin/load-scripts.php?c=1&load%5B%5D=wp-embed,jquery-ui-position&ver=4.8.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-admin/load-scriptsdae9.php	(from http://localhost/mynewsite/register/)
22:25:13	8478/8478	---M--	200	added ('OK')	application/javascript	etag:%22211e-558e3c8f74be7%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=3.2.4	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/dialog/dialog.mine1e3.js	(from http://localhost/mynewsite/register/)
22:25:13	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-558e3c8fb14b5%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/mynewsite/register/)
22:25:14	26946/26946	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:13%20GMT	http://localhost/mynewsite/login/?pending=activation	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index43c1.html	(from http://localhost/mynewsite/register/)
22:25:15	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Fri,%2006%20Oct%202017%2016:55:12%20GMT	http://supsystic-42d7.kxcdn.com/_assets/popup/img/assets/2016_ht_1_snow1.png	C:/Users/vikas/Desktop/vreviews/vreviews/supsystic-42d7.kxcdn.com/_assets/popup/img/assets/2016_ht_1_snow1.6e.delayed	(from http://localhost/mynewsite/wp-content/plugins/popup-by-supsystic/modules/popup/css/frontend.popup.css?ver=1.9.7)
22:25:15	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Fri,%2006%20Oct%202017%2016:55:12%20GMT	http://supsystic-42d7.kxcdn.com/_assets/popup/img/assets/2016_ht_1_snow2.png	C:/Users/vikas/Desktop/vreviews/vreviews/supsystic-42d7.kxcdn.com/_assets/popup/img/assets/2016_ht_1_snow2.png	(from http://localhost/mynewsite/wp-content/plugins/popup-by-supsystic/modules/popup/css/frontend.popup.css?ver=1.9.7)
22:25:15	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Fri,%2006%20Oct%202017%2016:55:13%20GMT	http://supsystic-42d7.kxcdn.com/_assets/popup/img/assets/2016_ht_1_snow3.png	C:/Users/vikas/Desktop/vreviews/vreviews/supsystic-42d7.kxcdn.com/_assets/popup/img/assets/2016_ht_1_snow3.png	(from http://localhost/mynewsite/wp-content/plugins/popup-by-supsystic/modules/popup/css/frontend.popup.css?ver=1.9.7)
22:25:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:16%20GMT	http://localhost/mynewsite/?p=338	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/indexbcd6.html	(from http://localhost/mynewsite/lenovo-a7000/)
22:25:17	2240/2240	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:16%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovo-a7000%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedcf59.json	(from http://localhost/mynewsite/lenovo-a7000/)
22:25:17	31898/31898	---M--	200	added ('OK')	application/javascript	etag:%227c9a-558e3c8f678f4%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=1.7.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/js/frontend.minba3a.js	(from http://localhost/mynewsite/register/)
22:25:18	2333/2333	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:17%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovo-a7000%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embeddbe7	(from http://localhost/mynewsite/lenovo-a7000/)
22:25:19	9305/9305	---M--	200	added ('OK')	image/jpeg	etag:%222459-558ea0603f426%22	http://localhost/mynewsite/wp-content/uploads/2017/09/lenovo_a7000_home_screen-300x225.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/lenovo_a7000_home_screen-300x225.jpg	(from http://localhost/mynewsite/lenovo-a7000/)
22:25:20	2235/2235	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:18%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovoa6000%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed52be.json	(from http://localhost/mynewsite/lenovoa6000/)
22:25:20	26741/26741	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:18%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovo-a7000%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index2a12.html	(from http://localhost/mynewsite/lenovo-a7000/)
